TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/08/01
TIME	12:20:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-770, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	2300
LASTX	700
NPOINTS	1601
FIRSTY	0.610248
MAXY	1.41888
MINY	-0.637621
XYDATA
1923	0.705269
1922	0.941087
1921	0.916468
1920	0.686747
1919	0.518954
1918	0.608519
1917	0.797562
1916	0.959878
1915	1.18506
1914	1.18049
1913	1.19547
1912	0.872889
1911	0.781325
1910	0.82934
1909	0.869476
1908	0.899639
1907	1.04981
1906	1.23322
1905	0.888482
1904	1.08433
1903	1.04857
1902	0.678578
1901	1.0208
1900	0.827226
1899	0.951737
1898	0.782334
1897	1.06118
1896	0.825393
1895	0.961729
1894	1.24238
1893	0.879826
1892	0.773054
1891	0.688217
1890	0.993153
1889	0.874108
1888	0.814035
1887	1.01199
1886	0.823754
1885	0.968723
1884	0.960149
1883	0.945006
1882	0.990516
1881	0.861967
1880	0.855798
1879	1.06208
1878	1.02938
1877	1.06159
1876	1.01148
1875	0.772804
1874	1.05505
1873	0.867903
1872	0.698701
1871	0.79657
1870	0.925549
1869	1.21638
1868	1.32727
1867	1.09027
1866	1.01597
1865	1.06076
1864	1.10599
1863	0.777763
1862	0.781493
1861	1.03065
1860	0.822188
1859	0.777668
1858	1.01437
1857	1.10415
1856	0.85488
1855	0.876923
1854	0.948579
1853	0.913017
1852	1.17506
1851	0.949881
1850	0.972301
1849	0.963907
1848	0.763931
1847	1.1299
1846	0.756916
1845	0.896099
1844	0.928118
1843	1.16603
1842	1.03705
1841	1.04868
1840	0.854365
1839	1.0392
1838	0.881586
1837	1.07506
1836	0.909994
1835	0.9901
1834	1.18095
1833	0.820918
1832	1.22167
1831	1.01879
1830	0.99734
1829	0.993252
1828	0.617085
1827	0.94795
1826	1.00993
1825	0.881662
1824	1.10903
1823	0.979467
1822	1.15417
1821	1.12247
1820	0.744105
1819	0.903598
1818	1.00715
1817	1.03607
1816	0.957114
1815	0.93548
1814	1.29171
1813	0.866804
1812	0.797323
1811	0.926105
1810	0.90169
1809	1.14467
1808	0.973373
1807	1.05415
1806	1.05883
1805	0.958661
1804	0.798305
1803	1.17372
1802	0.963008
1801	0.883082
1800	1.2141
1799	1.13313
1798	0.960851
1797	1.05703
1796	0.936621
1795	0.765233
1794	1.09143
1793	1.01752
1792	0.974281
1791	1.13782
1790	1.01847
1789	1.06789
1788	0.990395
1787	0.908197
1786	0.950127
1785	0.928357
1784	1.17968
1783	1.00183
1782	1.0805
1781	1.01305
1780	1.03284
1779	0.939663
1778	0.982685
1777	0.926284
1776	0.944366
1775	0.988056
1774	0.925847
1773	1.03355
1772	1.06881
1771	1.0302
1770	0.932335
1769	0.981016
1768	1.05325
1767	1.0401
1766	1.08268
1765	1.10168
1764	1.08885
1763	0.97989
1762	0.957297
1761	0.834918
1760	1.07719
1759	1.12102
1758	1.02775
1757	1.06677
1756	1.09941
1755	1.15609
1754	0.978636
1753	1.08828
1752	0.970193
1751	1.2531
1750	1.18341
1749	0.843431
1748	1.05544
1747	1.14598
1746	0.962695
1745	1.18579
1744	1.00602
1743	1.17638
1742	0.994162
1741	1.09092
1740	1.08717
1739	1.06366
1738	0.946338
1737	1.01346
1736	1.06423
1735	1.09599
1734	1.06308
1733	1.05082
1732	0.967081
1731	1.01522
1730	0.966698
1729	0.957783
1728	1.11757
1727	1.12527
1726	1.08028
1725	1.12071
1724	1.01398
1723	1.00635
1722	1.10848
1721	0.976838
1720	0.992431
1719	0.966602
1718	1.29448
1717	1.04579
1716	1.10875
1715	1.15479
1714	0.966307
1713	1.18877
1712	1.04863
1711	0.902021
1710	0.948272
1709	1.21026
1708	1.31864
1707	0.884237
1706	0.967517
1705	1.13895
1704	1.21038
1703	1.0409
1702	1.07775
1701	0.952353
1700	1.16768
1699	1.11261
1698	1.12135
1697	1.02777
1696	1.12844
1695	1.17063
1694	1.09799
1693	1.0541
1692	1.0272
1691	0.955632
1690	1.10731
1689	1.22957
1688	1.19037
1687	1.12619
1686	1.10436
1685	1.04339
1684	0.862536
1683	1.08855
1682	1.12597
1681	1.06552
1680	1.31798
1679	1.12373
1678	0.973299
1677	0.982745
1676	1.19298
1675	0.906087
1674	1.05171
1673	1.08982
1672	1.09842
1671	1.18786
1670	1.19529
1669	1.12619
1668	0.948902
1667	1.21398
1666	1.14215
1665	1.18071
1664	1.13702
1663	1.06713
1662	0.954536
1661	1.01397
1660	1.05424
1659	1.01705
1658	1.19273
1657	1.09456
1656	1.01365
1655	1.02481
1654	1.06231
1653	1.10287
1652	0.937645
1651	1.322
1650	1.16761
1649	1.18953
1648	1.2097
1647	1.10629
1646	1.12143
1645	1.04721
1644	1.07333
1643	1.12979
1642	0.96712
1641	1.17675
1640	1.10022
1639	1.12926
1638	1.11511
1637	1.0366
1636	1.11187
1635	1.20792
1634	0.960183
1633	1.16598
1632	1.10358
1631	0.916103
1630	1.13323
1629	1.1716
1628	1.30647
1627	1.04877
1626	1.07339
1625	1.32339
1624	1.18414
1623	1.24147
1622	1.07835
1621	1.12227
1620	1.11884
1619	1.22163
1618	0.953682
1617	1.10517
1616	1.08284
1615	1.05915
1614	1.12151
1613	1.04819
1612	1.14167
1611	1.20224
1610	0.938054
1609	1.13504
1608	1.09531
1607	1.15453
1606	1.01479
1605	1.30457
1604	1.10293
1603	1.09115
1602	1.14646
1601	1.14317
1600	1.21782
1599	1.12118
1598	1.0489
1597	1.07135
1596	0.993724
1595	1.03411
1594	1.16812
1593	1.35296
1592	1.28433
1591	1.21454
1590	1.13803
1589	1.05394
1588	1.12502
1587	1.0011
1586	0.947081
1585	1.14773
1584	1.19268
1583	1.1145
1582	1.17841
1581	1.15546
1580	1.09457
1579	1.11624
1578	1.14739
1577	1.16708
1576	1.10623
1575	0.965041
1574	1.09177
1573	1.07106
1572	1.10094
1571	1.16373
1570	1.18437
1569	1.13102
1568	0.964401
1567	1.01603
1566	1.20095
1565	1.05395
1564	1.02782
1563	1.18491
1562	1.1547
1561	1.32487
1560	1.18786
1559	0.975734
1558	1.09034
1557	1.00972
1556	1.06946
1555	1.15896
1554	1.12379
1553	1.13616
1552	1.05487
1551	1.22448
1550	1.00124
1549	1.1065
1548	1.07481
1547	1.11202
1546	1.20889
1545	1.11085
1544	1.12382
1543	1.14741
1542	1.1025
1541	1.07119
1540	1.18954
1539	1.1213
1538	1.21133
1537	1.0459
1536	1.2104
1535	1.04103
1534	1.29509
1533	1.25187
1532	1.01928
1531	1.23996
1530	1.20052
1529	1.12573
1528	1.10889
1527	1.04765
1526	1.01826
1525	1.10734
1524	1.23112
1523	1.09987
1522	1.11336
1521	1.15605
1520	1.11917
1519	1.1232
1518	1.11
1517	1.18291
1516	1.23738
1515	1.0791
1514	1.0506
1513	1.16234
1512	1.1455
1511	1.1833
1510	1.13619
1509	1.22032
1508	1.27137
1507	1.16766
1506	1.01313
1505	1.03888
1504	1.12418
1503	1.19141
1502	1.15191
1501	1.23945
1500	1.11859
1499	1.07631
1498	1.05839
1497	1.21748
1496	1.11006
1495	1.05137
1494	1.14125
1493	1.19917
1492	1.16192
1491	1.11769
1490	1.05967
1489	1.11281
1488	1.14634
1487	1.02289
1486	1.15208
1485	1.13206
1484	1.06387
1483	1.05589
1482	1.15018
1481	1.14477
1480	1.10335
1479	1.14829
1478	1.20339
1477	1.22898
1476	1.23147
1475	1.14731
1474	1.06737
1473	1.0786
1472	1.1156
1471	1.15051
1470	1.19915
1469	1.12894
1468	1.18375
1467	1.24268
1466	1.03831
1465	1.22649
1464	1.10386
1463	1.13452
1462	1.12198
1461	1.20706
1460	1.17384
1459	1.12578
1458	1.07203
1457	1.12931
1456	1.09408
1455	1.1117
1454	1.12093
1453	1.13972
1452	1.19837
1451	1.19483
1450	1.1773
1449	1.18923
1448	1.16804
1447	1.17503
1446	1.14493
1445	1.12799
1444	1.10536
1443	1.14664
1442	1.06044
1441	1.25609
1440	1.0722
1439	1.2887
1438	1.09922
1437	1.22225
1436	1.03563
1435	1.13509
1434	1.16122
1433	1.1387
1432	1.18585
1431	1.16453
1430	1.13423
1429	1.07463
1428	1.0432
1427	1.00785
1426	1.13174
1425	1.20511
1424	1.21053
1423	1.06669
1422	1.11963
1421	1.17656
1420	1.10452
1419	1.03231
1418	1.15934
1417	1.09617
1416	1.13241
1415	1.22438
1414	1.15244
1413	1.11862
1412	1.17992
1411	1.1446
1410	1.14217
1409	1.07946
1408	1.10289
1407	1.24106
1406	1.15197
1405	1.1337
1404	1.05839
1403	1.18607
1402	1.23008
1401	1.20266
1400	1.13342
1399	1.04722
1398	1.20086
1397	1.01195
1396	1.19714
1395	1.11648
1394	1.17549
1393	1.17443
1392	1.04063
1391	1.17181
1390	1.0926
1389	1.04441
1388	1.14046
1387	1.17231
1386	1.19121
1385	1.1842
1384	1.16559
1383	1.16379
1382	1.15568
1381	1.16369
1380	1.20821
1379	1.08565
1378	1.1587
1377	1.17069
1376	1.263
1375	1.09148
1374	1.03256
1373	1.05178
1372	1.14312
1371	1.02866
1370	1.08057
1369	1.13819
1368	1.12867
1367	1.21133
1366	1.04705
1365	0.971854
1364	1.14408
1363	1.1131
1362	1.1246
1361	1.16768
1360	1.22081
1359	1.03479
1358	1.17241
1357	1.07611
1356	1.03695
1355	1.16311
1354	1.10875
1353	1.13214
1352	1.13532
1351	1.02559
1350	1.11734
1349	1.11354
1348	1.15927
1347	1.16751
1346	1.22499
1345	1.14734
1344	1.10172
1343	1.08909
1342	0.991725
1341	1.06953
1340	1.01856
1339	1.04962
1338	1.11132
1337	1.08363
1336	1.10609
1335	1.11921
1334	1.08241
1333	1.08559
1332	1.06291
1331	1.16425
1330	1.08102
1329	1.18779
1328	1.17499
1327	1.04849
1326	1.09614
1325	1.09744
1324	1.09297
1323	1.1197
1322	1.03804
1321	1.07805
1320	1.08045
1319	1.2058
1318	1.00878
1317	1.05917
1316	1.0626
1315	1.05654
1314	1.0855
1313	1.09149
1312	1.11145
1311	1.04244
1310	1.12054
1309	1.07718
1308	1.07485
1307	0.98923
1306	1.18184
1305	1.137
1304	1.16769
1303	1.11547
1302	1.02757
1301	1.12362
1300	1.0752
1299	0.972036
1298	1.1151
1297	1.11405
1296	1.02076
1295	1.09373
1294	1.02504
1293	1.09705
1292	1.04465
1291	1.09968
1290	1.10991
1289	1.0703
1288	1.10234
1287	1.00272
1286	1.08581
1285	1.01582
1284	1.07359
1283	1.1169
1282	1.10137
1281	1.11063
1280	1.04369
1279	1.05083
1278	1.08055
1277	1.01133
1276	1.0485
1275	1.05629
1274	1.0965
1273	1.08343
1272	1.03433
1271	1.14273
1270	1.0017
1269	1.07344
1268	1.08912
1267	1.10069
1266	1.06329
1265	1.10259
1264	1.1068
1263	1.1083
1262	1.04393
1261	1.0567
1260	1.06442
1259	1.11389
1258	1.0261
1257	1.00181
1256	1.06583
1255	1.05488
1254	1.05254
1253	0.998776
1252	1.07765
1251	1.02046
1250	1.05718
1249	0.978651
1248	1.05069
1247	0.996182
1246	0.987633
1245	0.975128
1244	1.08895
1243	1.06903
1242	1.12368
1241	1.10748
1240	1.01059
1239	0.978577
1238	1.12708
1237	1.13725
1236	1.00593
1235	1.02187
1234	1.00446
1233	1.01183
1232	1.17092
1231	1.00271
1230	0.987435
1229	1.10559
1228	0.988422
1227	1.05751
1226	1.03785
1225	1.10943
1224	1.00084
1223	1.09031
1222	0.975649
1221	0.940956
1220	1.1221
1219	1.07719
1218	0.941415
1217	0.96615
1216	1.15652
1215	1.00912
1214	1.11061
1213	1.08788
1212	1.04595
1211	0.963143
1210	1.03005
1209	1.00532
1208	1.09115
1207	1.04881
1206	1.1489
1205	1.10009
1204	1.01406
1203	0.924671
1202	1.00441
1201	0.976936
1200	0.953618
1199	0.999252
1198	1.05221
1197	0.923051
1196	0.977288
1195	1.10738
1194	1.00823
1193	1.01669
1192	0.984064
1191	0.969152
1190	1.00945
1189	0.951829
1188	0.954607
1187	1.09661
1186	1.08384
1185	1.02655
1184	0.917777
1183	0.953881
1182	0.991364
1181	1.03595
1180	0.991197
1179	0.916669
1178	0.917936
1177	0.988055
1176	0.943893
1175	1.00869
1174	0.995335
1173	1.00257
1172	1.00899
1171	0.979559
1170	1.05208
1169	0.887419
1168	1.05002
1167	0.931586
1166	0.916087
1165	0.929741
1164	0.987668
1163	0.859816
1162	0.954398
1161	0.963175
1160	0.999899
1159	1.03026
1158	0.903178
1157	0.93636
1156	0.98963
1155	1.09503
1154	1.01736
1153	0.901217
1152	0.961054
1151	0.881199
1150	0.922904
1149	0.851079
1148	1.01898
1147	0.993594
1146	0.914466
1145	0.979637
1144	1.01869
1143	0.916419
1142	0.855808
1141	0.912787
1140	0.863125
1139	0.916746
1138	0.960461
1137	0.887087
1136	1.06647
1135	0.865396
1134	0.934404
1133	0.873355
1132	0.860809
1131	0.864686
1130	0.845462
1129	0.838522
1128	0.897517
1127	0.849574
1126	0.798763
1125	0.770934
1124	0.869509
1123	0.929541
1122	0.782419
1121	0.898443
1120	0.837962
1119	0.855125
1118	0.82885
1117	0.855399
1116	0.896024
1115	0.933948
1114	0.672655
1113	0.853112
1112	0.890982
1111	0.764626
1110	0.823329
1109	0.811163
1108	0.790906
1107	0.813619
1106	0.814071
1105	0.789059
1104	0.766614
1103	0.827366
1102	0.903148
1101	0.801285
1100	0.747597
1099	0.740793
1098	0.785526
1097	0.736162
1096	0.696653
1095	0.712309
1094	0.789185
1093	0.69643
1092	0.695707
1091	0.728366
1090	0.610212
1089	0.69921
1088	0.753528
1087	0.639878
1086	0.767998
1085	0.586563
1084	0.701869
1083	0.591921
1082	0.656544
1081	0.51612
1080	0.678607
1079	0.705808
1078	0.648725
1077	0.758266
1076	0.744027
1075	0.583308
1074	0.621884
1073	0.538409
1072	0.518788
1071	0.595485
1070	0.477974
1069	0.571663
1068	0.593765
1067	0.548803
1066	0.50002
1065	0.465107
1064	0.380507
1063	0.403375
1062	0.425416
1061	0.55528
1060	0.590565
1059	0.528668
1058	0.461913
1057	0.379086
1056	0.29231
1055	0.366478
1054	0.30078
1053	0.391351
1052	0.439041
1051	0.278513
1050	0.281307
1049	0.318669
1048	0.296191
1047	0.38128
1046	0.243102
1045	0.335196
1044	0.20484
1043	0.21105
1042	0.301487
1041	0.287355
1040	0.141648
1039	0.0588968
1038	0.133378
1037	0.223693
1036	0.248606
1035	0.247453
1034	0.167873
1033	0.121613
1032	0.219064
1031	0.0859722
1030	0.0217415
1029	-0.0666797
1028	0.307782
1027	0.0843011
1026	0.0977921
1025	0.0991261
1024	-0.0116669
1023	0.0170609
1022	-0.000534677
1021	0.0898042
1020	0.112006
1019	0.186653
1018	0.0179007
1017	0.117066
1016	0.041102
1015	-0.0512569
1014	-0.102864
1013	0.0186313
1012	-0.0170049
1011	-0.0483113
1010	-0.151406
1009	0.0331897
1008	-0.0891273
1007	-0.0805866
1006	-0.0241569
1005	-0.019874
1004	-0.0396302
1003	-0.0761687
1002	0.0568521
1001	-0.0758783
1000	-0.114174
999	0.0256959
998	-0.179966
997	-0.053761
996	-0.0770995
995	-0.101537
994	0.0147593
993	-0.0577632
992	-0.173818
991	-0.254977
990	-0.217505
989	-0.433066
988	0.0373871
987	-0.145181
986	-0.0248594
985	-0.332191
984	-0.241855
983	-0.183798
982	-0.202071
981	-0.0607929
980	-0.122654
979	-0.131037
978	-0.0489507
977	0.0214647
976	-0.0943312
975	0.085226
974	-0.201311
973	-0.102213
972	-0.0956298
971	-0.01662
970	-0.0499908
969	-0.138925
968	-0.308717
967	-0.183512
966	-0.181184
965	0.0254436
964	0.0159912
963	-0.0134116
962	0.0254506
961	-0.237009
960	-0.177375
959	-0.449575
958	-0.192725
957	-0.31913
956	-0.221572
955	-0.0443177
954	0.068368
953	-0.0648148
952	-0.148563
951	-0.282794
950	0.0909253
949	-0.278748
948	-0.200865
947	0.125575
946	-0.0270829
945	-0.220876
944	-0.183207
943	-0.182508
942	-0.036971
941	-0.177532
940	-0.278114
939	0.120828
938	-0.224644
937	0.133406
936	-0.090799
935	-0.153295
934	0.175949
933	-0.0206899
932	-0.187723
931	-0.0118675
930	-0.182656
929	-0.404363
928	-0.208205
927	-0.1882
926	-0.220817
925	-0.162537
924	0.0210459
923	0.127532
922	-0.106645
921	-0.355673
920	-0.360936
919	0.000407913
918	-0.0183535
917	0.39744
916	0.259772
915	-0.220908
914	0.0417302
913	-0.0158015
912	-0.0967666
911	-0.123856
910	-0.145356
909	-0.179125
908	-0.59423
907	0.0198368
906	-0.113058
905	-0.36368
904	-0.0897148
903	-0.0253018
902	-0.0570521
901	0.230487
900	0.231818
899	-0.102445
898	-0.462632
897	0.165412
896	-0.0241296
895	0.0994035
894	0.305181
893	0.303904
892	-0.596681
891	0.173158
890	0.271788
889	-0.302994
888	-0.0704093
887	-0.194161
886	0.364243
885	-0.379586
884	0.201559
883	-0.281464
882	-0.31023
881	0.119619
880	0.0902857
879	-0.0175243
878	-0.202119
877	-0.60975
876	0.0438112
875	0.1102
874	-0.0493187
873	-0.0424967
872	0.386595
871	0.746744
870	0.096506
869	0.433098
868	-0.619541
867	-0.18193
866	-0.0830547
865	-0.421532
864	0.195207
863	0.306545
862	0.485198
861	0.0802611
860	-0.637621
859	-0.320429
858	0.295226
857	0.370774
856	-0.198598
855	0.531924
854	-0.618419
853	-0.073326
852	0.162118
851	0.00983721
850	0.0115053
849	0.0183305
848	0.00664524
847	-0.00486078
846	-0.0208944
845	-0.0299859
844	-0.0234442
843	-0.0134134
842	0.00361213
841	0.0102289
840	0.00490843
839	-0.00707127
838	-0.0195526
837	-0.0299557
836	-0.0232577
835	-0.0189633
834	-0.0104253
833	0.000942905
832	0.00116533
831	-0.00592851
830	-0.0198379
829	-0.0352946
828	-0.0307062
827	-0.0286339
826	-0.00833081
825	0.00322208
824	0.0091945
823	-0.000470655
822	-0.022753
821	-0.0302307
820	-0.0369256
819	-0.0280436
818	-0.0145149
817	0.00282617
816	0.00842526
815	-0.00330025
814	-0.0130429
813	-0.0254028
812	-0.037669
811	-0.0283374
810	-0.0184052
809	-0.0068524
808	0.00301216
807	0.00315417
806	-0.011768
805	-0.0232237
804	-0.0328814
803	-0.0353617
802	-0.0222885
801	-0.00846983
800	0.00257266
799	0.00319643
798	-0.00335282
797	-0.0233741
796	-0.0343109
795	-0.0368935
794	-0.0274614
793	-0.0137214
792	0.00185409
791	0.00576144
790	-0.00410236
789	-0.0164528
788	-0.0348162
787	-0.0407149
786	-0.0268326
785	-0.0132971
784	0.00401852
783	0.00514876
782	-0.004959
781	-0.0173457
780	-0.0316985
779	-0.0381693
778	-0.0277678
777	-0.0179341
776	-0.00194268
775	0.00631462
774	-0.00298475
773	-0.0119068
772	-0.0289126
771	-0.0373558
770	-0.0302734
769	-0.0192957
768	-0.00851609
767	0.00195435
766	0.00204623
765	-0.00674203
764	-0.0251284
763	-0.0344854
762	-0.0369107
761	-0.0275312
760	-0.0108782
759	0.00232103
758	0.00909507
757	-0.00654086
756	-0.0207772
755	-0.0303188
754	-0.0377758
753	-0.0258824
752	-0.0126727
751	-0.00407894
750	0.00272865
749	0.00146058
748	-0.00820304
747	-0.024535
746	-0.0338775
745	-0.0365512
744	-0.0292749
743	-0.00974583
742	0.00268475
741	0.00676917
740	-0.0367526
739	-0.0270204
738	-0.0131011
737	0.00045729
736	0.00276853
735	-0.000391136
734	-0.0162505
733	-0.0275968
732	-0.0343359
731	-0.0339497
730	-0.0266993
729	-0.0103095
728	0.00146201
727	0.00903092
726	-0.00351236
725	-0.0147903
724	-0.0260192
723	-0.0324729
722	-0.0323146
721	-0.0281735
720	-0.0104285
719	0.00673465
718	0.00405394
717	-0.00379133
716	-0.0167298
715	-0.026588
714	-0.0359877
713	-0.033451
712	-0.02554
711	-0.0110031
710	0.00350681
709	0.00377542
708	-0.00304857
707	-0.0166117
706	-0.0292596
705	-0.0335484
704	-0.0294098
703	-0.0195237
702	-0.00814539
701	0.00546882
700	0.00464849



[コメント情報]
試料名	170801 p-si
オペレーター	
所属	
コメント	

[データ情報]
作成日時	2017/08/01 12:20
スタート	2300 nm
エンド	700 nm
データ間隔	1 nm
データ数	1601    

[測定情報]
機種名	V-770
シリアル番号	A034761801
測光モード	%T
UV/Vis バンド幅	1 nm
NIR バンド幅	4 nm
レスポンス	Fast
走査速度	200 nm/min
光源	自動
光源切換	340 nm
回折格子切換	850 nm
